sample_id	name	exp	batch	residuals	cohort	sv
samp43	ENSG00000006194.6	1.444331399	3	2.55365931	NoSplines	0.058358712
samp44	ENSG00000006194.6	0.01129573	4	-2.177636593	NoSplines	0.076286409
samp45	ENSG00000006194.6	0.157338397	4	-1.368259243	NoSplines	0.065511992
samp46	ENSG00000006194.6	0.439256672	4	-0.369111461	NoSplines	0.049033739
samp47	ENSG00000006194.6	0.333293673	4	-1.067105287	NoSplines	0.064404774
samp48	ENSG00000006194.6	0.515280234	4	-0.437963531	NoSplines	0.066440155
samp49	ENSG00000006194.6	0.539342667	4	-0.534827928	NoSplines	0.06335636
samp50	ENSG00000006194.6	-0.167931529	4	-2.00695203	NoSplines	0.065542122
samp51	ENSG00000006194.6	0.316532272	4	-2.293330568	NoSplines	0.090888114
samp52	ENSG00000006194.6	0.925399888	4	0.970972736	NoSplines	0.072731868
samp53	ENSG00000006194.6	0.423000145	4	0.048813322	NoSplines	0.07000169
samp54	ENSG00000006194.6	0.463849773	4	-0.578966442	NoSplines	0.070703262
samp55	ENSG00000006194.6	0.586973074	5	-1.117415054	NoSplines	0.055259378
samp56	ENSG00000006194.6	1.239361244	5	-1.22441416	NoSplines	0.02166028
samp57	ENSG00000006194.6	0.024829044	5	-0.67375561	NoSplines	0.050093375
samp58	ENSG00000006194.6	0.831574468	5	1.495054828	NoSplines	0.032851357
samp59	ENSG00000006194.6	0.798032015	5	-1.579917194	NoSplines	0.033169777
samp60	ENSG00000006194.6	2.014648632	5	1.992014043	NoSplines	0.054964003
samp61	ENSG00000006194.6	1.094112515	5	-0.853115805	NoSplines	0.014853685
samp62	ENSG00000006194.6	1.6746311	5	0.699473415	NoSplines	0.027937246
samp63	ENSG00000006194.6	1.951355605	5	0.307330291	NoSplines	0.051312015
samp64	ENSG00000006194.6	1.061255127	5	0.388217652	NoSplines	0.015504295
samp65	ENSG00000006194.6	1.82877055	5	1.525626872	NoSplines	0.035997263
samp66	ENSG00000006194.6	1.117393196	5	-0.187965033	NoSplines	0.039429156
samp67	ENSG00000006194.6	0.650586895	5	-2.098991094	NoSplines	0.037937396
samp68	ENSG00000006194.6	1.7964821	6	1.730409899	NoSplines	0.06023453
samp69	ENSG00000006194.6	2.286004664	6	1.904502353	NoSplines	0.064560127
samp70	ENSG00000006194.6	0.769937205	6	-0.758928424	NoSplines	0.032250063
samp71	ENSG00000006194.6	1.233195201	6	-0.570216237	NoSplines	0.060194359
samp72	ENSG00000006194.6	2.176573713	6	-1.766533386	NoSplines	0.059650139
samp73	ENSG00000006194.6	1.203331663	6	0.588081236	NoSplines	0.059781143
samp74	ENSG00000006194.6	1.081827395	6	-1.339057836	NoSplines	0.055129585
samp75	ENSG00000006194.6	0.982552958	6	-1.197715126	NoSplines	0.050771671
samp76	ENSG00000006194.6	1.764853586	6	2.62945629	NoSplines	0.058489208
samp77	ENSG00000006194.6	1.47691126	6	-0.174298878	NoSplines	0.059241118
samp78	ENSG00000006194.6	0.737732944	6	-2.459050436	NoSplines	0.047969233
samp79	ENSG00000006194.6	1.742153347	6	0.874460383	NoSplines	0.045573695
samp80	ENSG00000006194.6	1.997132601	6	0.067012789	NoSplines	0.039836148
samp81	ENSG00000006194.6	0.6750509	6	0.773383917	NoSplines	0.05751501
samp82	ENSG00000006194.6	1.265028553	6	-0.549829154	NoSplines	0.069746418
samp83	ENSG00000006194.6	1.519019926	6	0.356450996	NoSplines	0.038856218
samp84	ENSG00000006194.6	1.339823533	6	0.520013475	NoSplines	0.049329188
samp85	ENSG00000006194.6	2.008819766	6	1.169530794	NoSplines	0.054376778
samp86	ENSG00000006194.6	1.68892992	6	-0.477583579	NoSplines	0.072405712
samp87	ENSG00000006194.6	2.123143695	6	0.386690334	NoSplines	0.06541932
samp88	ENSG00000006194.6	1.606273901	7	1.23638847	NoSplines	0.056297965
samp89	ENSG00000006194.6	2.161575739	7	2.357590407	NoSplines	0.045072767
samp90	ENSG00000006194.6	1.340367573	7	-1.717385216	NoSplines	0.057608662
samp91	ENSG00000006194.6	2.59956029	7	1.483895411	NoSplines	0.057182509
samp92	ENSG00000006194.6	1.594664806	7	0.850218089	NoSplines	0.061404734
samp93	ENSG00000006194.6	1.357732023	7	0.481307411	NoSplines	0.057980454
samp94	ENSG00000006194.6	1.530369226	7	0.142476775	NoSplines	0.067819453
samp95	ENSG00000006194.6	1.143974458	7	0.750062428	NoSplines	0.065201048
samp96	ENSG00000006194.6	1.357190696	7	1.805218862	NoSplines	0.039131794
samp97	ENSG00000006194.6	1.381467256	7	-0.227623685	NoSplines	0.049165728
samp98	ENSG00000006194.6	0.887801536	7	0.987409223	NoSplines	0.054697973
samp99	ENSG00000006194.6	0.820218984	7	1.11545446	NoSplines	0.061772986
samp100	ENSG00000006194.6	0.031972446	7	-1.25789406	NoSplines	0.047213911
samp101	ENSG00000006194.6	1.495689284	7	1.555761878	NoSplines	0.067242755
samp102	ENSG00000006194.6	1.730504254	7	-0.609976436	NoSplines	0.063865632
samp103	ENSG00000006194.6	0.866043496	7	-0.28205901	NoSplines	0.066624926
samp104	ENSG00000006194.6	0.43502317	8	-0.921197149	NoSplines	0.078249792
samp105	ENSG00000006194.6	0.410935352	8	-0.317507841	NoSplines	0.056685318
samp106	ENSG00000006194.6	1.592641866	8	1.16142469	NoSplines	0.066433415
samp107	ENSG00000006194.6	-1.9099221	8	-0.166693847	NoSplines	0.107819667
samp108	ENSG00000006194.6	1.283878856	8	-0.541440341	NoSplines	0.070331616
samp109	ENSG00000006194.6	-0.179709728	8	-0.788024392	NoSplines	0.054080822
samp110	ENSG00000006194.6	0.475732447	8	-0.216511331	NoSplines	0.062548733
samp111	ENSG00000006194.6	1.296021815	8	1.089428916	NoSplines	0.060369905
samp112	ENSG00000006194.6	-0.297998015	8	-0.146356468	NoSplines	0.07296407
samp113	ENSG00000006194.6	1.21801379	8	-0.01256527	NoSplines	0.059911797
samp114	ENSG00000006194.6	0.442076143	8	-0.438191455	NoSplines	0.050393798
samp115	ENSG00000006194.6	0.247175607	8	-0.787317636	NoSplines	0.055841801
samp116	ENSG00000006194.6	0.188553819	8	-0.352729214	NoSplines	0.067004345
samp117	ENSG00000006194.6	1.51798633	8	0.392776427	NoSplines	0.070489748
samp118	ENSG00000006194.6	0.796123663	8	-1.539999794	NoSplines	0.059696412
samp119	ENSG00000006194.6	1.713934195	8	-0.189195789	NoSplines	0.061161284
samp120	ENSG00000006194.6	0.586973074	8	1.166466535	NoSplines	0.053633768
samp121	ENSG00000006194.6	0.92785119	8	1.335866671	NoSplines	0.057048239
samp122	ENSG00000006194.6	-1.015016229	8	-1.696401701	NoSplines	0.071535559
samp123	ENSG00000006194.6	1.434285754	8	-0.91024615	NoSplines	0.059827566
samp124	ENSG00000006194.6	0.307022529	9	-1.756899548	NoSplines	0.040467821
samp125	ENSG00000006194.6	1.157762596	9	0.672527867	NoSplines	0.055490557
samp126	ENSG00000006194.6	0.684919855	9	0.037046262	NoSplines	0.06948568
samp127	ENSG00000006194.6	0.677685365	9	0.992413534	NoSplines	0.064509529
samp128	ENSG00000006194.6	0.627953498	9	-1.358737238	NoSplines	0.070006226
samp129	ENSG00000006194.6	0.142008941	9	-1.197858898	NoSplines	0.058147561
samp130	ENSG00000006194.6	0.396687608	9	0.511491804	NoSplines	0.034034173
samp131	ENSG00000006194.6	1.565216209	9	-0.30502633	NoSplines	0.057461503
samp132	ENSG00000006194.6	0.542082074	9	0.112598041	NoSplines	0.050030986
samp133	ENSG00000006194.6	0.684919855	9	-0.621952623	NoSplines	0.064377286
samp134	ENSG00000006194.6	1.0618446	9	2.780148681	NoSplines	0.058224551
samp135	ENSG00000006194.6	0.04384556	9	0.295566242	NoSplines	0.063992217
samp136	ENSG00000006194.6	-0.384515581	9	-1.069802263	NoSplines	0.031525709
samp137	ENSG00000006194.6	1.028679029	9	-0.87062335	NoSplines	0.052013156
samp138	ENSG00000006194.6	0.999397044	9	0.40699991	NoSplines	0.066449535
samp139	ENSG00000006194.6	1.056535734	9	-0.694116676	NoSplines	0.064624094
samp140	ENSG00000006194.6	0.852296911	9	-0.940248482	NoSplines	0.055442769
samp141	ENSG00000006194.6	0.898320743	9	1.357959264	NoSplines	0.056506597
samp142	ENSG00000006194.6	0.756447771	9	0.063919892	NoSplines	0.052093958
samp143	ENSG00000006194.6	0.897084842	9	0.556166203	NoSplines	0.062489282
samp144	ENSG00000006194.6	-0.145328621	10	0.196301402	NoSplines	-0.019069483
samp145	ENSG00000006194.6	-0.135329912	10	-0.917244285	NoSplines	-0.010604021
samp146	ENSG00000006194.6	0.599116033	10	-0.360569321	NoSplines	-0.001878063
samp147	ENSG00000006194.6	-0.518472566	10	-0.288274311	NoSplines	-0.003082043
samp148	ENSG00000006194.6	0.146614887	10	0.23989126	NoSplines	-0.002624885
samp149	ENSG00000006194.6	-0.518472566	10	0.962279382	NoSplines	-0.027565889
samp150	ENSG00000006194.6	0.252388469	10	-0.064721441	NoSplines	0.015551886
samp151	ENSG00000006194.6	-0.553958097	10	0.5355708	NoSplines	-0.001319829
samp152	ENSG00000006194.6	0.125068016	10	0.369557834	NoSplines	-0.005497868
samp153	ENSG00000006194.6	0.30115741	10	-0.972373439	NoSplines	-0.007469382
samp154	ENSG00000006194.6	0.425832839	10	0.213930467	NoSplines	0.001055746
samp155	ENSG00000006194.6	0.82653217	10	-0.915606209	NoSplines	0.006098666
samp156	ENSG00000006194.6	-0.225517833	10	-2.431893231	NoSplines	0.01414503
samp157	ENSG00000006194.6	0.267239391	10	-0.787098698	NoSplines	-0.000194028
samp158	ENSG00000006194.6	0.123523826	10	-0.614768568	NoSplines	0.007076698
samp159	ENSG00000006194.6	1.140518853	10	1.656081133	NoSplines	0.000900695
samp160	ENSG00000006194.6	-0.096443148	10	-0.395447827	NoSplines	-0.001379431
samp161	ENSG00000006194.6	-0.442202994	10	-0.755182722	NoSplines	0.003011685
samp162	ENSG00000006194.6	0.22999233	10	2.420881452	NoSplines	-0.008996228
samp163	ENSG00000006194.6	0.551653017	10	-1.400109932	NoSplines	-0.001478995
samp164	ENSG00000006194.6	0.89275572	10	0.540394681	NoSplines	-0.013744434
samp165	ENSG00000006194.6	0.922946854	10	1.181638706	NoSplines	-0.00087484
samp166	ENSG00000006194.6	-0.081664902	10	-0.452481163	NoSplines	0.003605823
samp167	ENSG00000006194.6	0.818322788	10	-0.932469678	NoSplines	-0.007151405
samp168	ENSG00000006194.6	0.300423573	10	-0.540952414	NoSplines	0.025505108
samp169	ENSG00000006194.6	0.000110913	10	-0.513044535	NoSplines	-0.004665405
samp170	ENSG00000006194.6	1.409310436	10	0.462696973	NoSplines	-0.006277844
samp171	ENSG00000006194.6	0.394545396	10	-0.784356353	NoSplines	0.005924523
samp172	ENSG00000006194.6	0.181725648	10	-0.691247421	NoSplines	-0.001224986
samp173	ENSG00000006194.6	0.946181014	10	0.304175914	NoSplines	-0.003832755
samp174	ENSG00000006194.6	1.00479391	10	0.46959603	NoSplines	-0.00448369
samp175	ENSG00000006194.6	-0.276267982	10	1.726871976	NoSplines	0.006768401
samp176	ENSG00000006194.6	-0.162057376	10	-0.461068892	NoSplines	0.007543517
samp177	ENSG00000006194.6	0.288661047	10	-1.231040816	NoSplines	0.00560098
samp178	ENSG00000006194.6	0.933971887	10	0.43945318	NoSplines	0.014865984
samp179	ENSG00000006194.6	0.23298684	10	0.282817374	NoSplines	-0.00372382
samp180	ENSG00000006194.6	0.195368592	10	0.122345945	NoSplines	0.00729269
samp181	ENSG00000006194.6	0.397401385	10	-1.069980887	NoSplines	8.80E-05
samp182	ENSG00000006194.6	0.190069369	10	0.293657409	NoSplines	-0.00998897
samp183	ENSG00000006194.6	-0.496246041	10	-0.082177525	NoSplines	-0.015490314
samp184	ENSG00000006194.6	0.023239624	10	0.440054558	NoSplines	-0.010617267
samp185	ENSG00000006194.6	-0.882519622	10	0.899290461	NoSplines	-0.014800997
samp186	ENSG00000006194.6	0.470844504	10	-0.609906077	NoSplines	-0.008347001
samp187	ENSG00000006194.6	-0.170452068	10	0.432596008	NoSplines	-0.02693572
samp188	ENSG00000006194.6	0.44348502	10	0.125784234	NoSplines	-0.013539077
samp189	ENSG00000006194.6	0.186279254	10	-0.408041929	NoSplines	0.003706587
samp190	ENSG00000006194.6	0.234483127	10	0.466086455	NoSplines	-0.014639572
samp191	ENSG00000006194.6	-0.177182463	10	-0.227115049	NoSplines	-0.018034132
samp192	ENSG00000006194.6	-0.216989139	10	1.08723216	NoSplines	-0.022337096
samp193	ENSG00000006194.6	0.879735882	10	-0.959797792	NoSplines	-0.004611855
samp194	ENSG00000006194.6	-0.599306502	10	0.103279241	NoSplines	-0.012179849
samp195	ENSG00000006194.6	-0.122042922	10	1.073016881	NoSplines	0.01647635
samp196	ENSG00000006194.6	-0.646218656	10	0.634073796	NoSplines	0.001476675
samp197	ENSG00000006194.6	0.009700103	10	0.731046227	NoSplines	-0.023273466
samp198	ENSG00000006194.6	-0.044181524	10	1.364949594	NoSplines	-0.034436596
samp199	ENSG00000006194.6	0.409513205	10	-0.550730088	NoSplines	-0.016499915
samp200	ENSG00000006194.6	0.293076664	10	-0.428508773	NoSplines	-0.023117014
samp201	ENSG00000006194.6	0.176405551	10	-0.843606159	NoSplines	-0.004140239
samp202	ENSG00000006194.6	0.283502387	10	0.412547035	NoSplines	-0.016603247
samp203	ENSG00000006194.6	0.610545529	10	1.050908412	NoSplines	-0.013720663
samp204	ENSG00000006194.6	-1.091965756	10	-1.69988022	NoSplines	-0.003117208
samp205	ENSG00000006194.6	-1.158349733	10	-1.312564198	NoSplines	-0.010283696
samp206	ENSG00000006194.6	-0.11128455	10	-1.639675401	NoSplines	-0.00445627
samp207	ENSG00000006194.6	-0.701599411	10	-0.349635524	NoSplines	-0.005582933
samp208	ENSG00000006194.6	1.656798544	10	0.061147345	NoSplines	-0.001737284
samp209	ENSG00000006194.6	-0.027203133	10	0.033868594	NoSplines	-0.011280473
samp210	ENSG00000006194.6	0.087036292	10	0.035778523	NoSplines	-0.007801774
samp211	ENSG00000006194.6	-0.557714596	10	-0.251541561	NoSplines	-0.003267633
samp212	ENSG00000006194.6	-0.369352078	10	0.220948469	NoSplines	-0.006782032
samp213	ENSG00000006194.6	-0.660707132	10	0.785803748	NoSplines	-0.010647754
samp214	ENSG00000006194.6	-0.401541746	10	0.1627445	NoSplines	-0.004942259
samp215	ENSG00000006194.6	0.025623481	10	0.591782185	NoSplines	-0.012961812
samp216	ENSG00000006194.6	0.43502317	10	-0.782264974	NoSplines	-0.005660491
samp217	ENSG00000006194.6	-0.503639088	10	-0.552678989	NoSplines	-0.011890242
samp218	ENSG00000006194.6	1.276129354	10	2.112889198	NoSplines	-0.011643199
samp219	ENSG00000006194.6	-1.176268549	10	-0.163629567	NoSplines	-0.017412489
samp220	ENSG00000006194.6	-0.997908398	10	0.01249483	NoSplines	-0.016126107
samp221	ENSG00000006194.6	-0.199146766	10	0.388329952	NoSplines	-0.007556942
samp222	ENSG00000006194.6	-1.21806338	10	-2.086859025	NoSplines	-0.014550125
samp223	ENSG00000006194.6	-0.508267748	10	-0.03286879	NoSplines	-0.015449728
samp224	ENSG00000006194.6	0.329656765	10	-0.018623109	NoSplines	-0.016623552
samp225	ENSG00000006194.6	-0.186458105	10	-0.362703521	NoSplines	0.00132489
samp226	ENSG00000006194.6	1.317444172	10	1.486652767	NoSplines	0.013355726
samp227	ENSG00000006194.6	-0.278868418	10	0.210410718	NoSplines	0.004845529
samp228	ENSG00000006194.6	-0.105505354	10	-1.319147064	NoSplines	-0.00450843
samp229	ENSG00000006194.6	0.206696913	10	-0.68357555	NoSplines	0.000348754
samp230	ENSG00000006194.6	0.072960188	10	-0.146522545	NoSplines	-0.003072274
samp231	ENSG00000006194.6	0.257593519	10	-0.210969276	NoSplines	-0.017138737
samp232	ENSG00000006194.6	0.318723135	10	-0.018699631	NoSplines	-0.001527545
samp233	ENSG00000006194.6	1.211809695	10	-1.54143649	NoSplines	0.005450402
samp234	ENSG00000006194.6	0.135858162	10	-0.290362846	NoSplines	0.007825678
samp235	ENSG00000006194.6	1.320728222	10	0.528299532	NoSplines	0.020622591
samp236	ENSG00000006194.6	-0.008702498	10	0.425757843	NoSplines	0.006474263
samp237	ENSG00000006194.6	0.315801677	10	0.597482609	NoSplines	-0.027661047
samp238	ENSG00000006194.6	-0.851704135	10	-0.959350227	NoSplines	-0.01585763
samp239	ENSG00000006194.6	-0.710425039	10	-1.076491189	NoSplines	-0.014198716
samp240	ENSG00000006194.6	0.161160212	10	-0.56221888	NoSplines	0.00393736
samp241	ENSG00000006194.6	-0.096443148	10	0.106524855	NoSplines	-0.013791979
samp242	ENSG00000006194.6	-0.665550087	10	-0.965424355	NoSplines	-0.002982581
samp243	ENSG00000006194.6	0.039892364	10	-0.399239353	NoSplines	-0.026872771
samp244	ENSG00000006194.6	-0.66651949	10	-0.053544911	NoSplines	-0.006469785
samp245	ENSG00000006194.6	-0.347172397	10	1.653090552	NoSplines	0.022576594
samp246	ENSG00000006194.6	0.135088548	10	-0.78686533	NoSplines	-0.009406959
samp247	ENSG00000006194.6	-0.531504036	10	-1.119197207	NoSplines	-0.012015961
samp248	ENSG00000006194.6	0.600462634	10	-1.217265099	NoSplines	0.002649295
samp249	ENSG00000006194.6	-0.456775825	10	0.291481772	NoSplines	-0.015096805
samp250	ENSG00000006194.6	-0.127019588	10	-0.093339447	NoSplines	0.007731238
samp251	ENSG00000006194.6	-1.317196533	10	-1.662228481	NoSplines	0.000111465
samp252	ENSG00000006194.6	-0.412338281	10	0.175640623	NoSplines	-0.011247256
samp253	ENSG00000006194.6	-0.599306502	10	-0.394341534	NoSplines	-0.01699704
samp254	ENSG00000006194.6	-0.036894905	10	-0.255013132	NoSplines	-0.007292532
samp255	ENSG00000006194.6	-1.101842819	10	0.381785551	NoSplines	-0.000788555
samp256	ENSG00000006194.6	-0.293641118	10	-0.308763469	NoSplines	-0.011717444
samp257	ENSG00000006194.6	-0.538038154	10	0.394478187	NoSplines	-0.016117609
samp258	ENSG00000006194.6	-0.818119953	10	-1.201804794	NoSplines	-0.004135721
samp259	ENSG00000006194.6	-0.506415544	10	-0.329893086	NoSplines	0.00689871
samp260	ENSG00000006194.6	0.091715676	10	0.769130708	NoSplines	-0.013745287
samp261	ENSG00000006194.6	-0.278868418	10	0.177955928	NoSplines	-0.001512591
samp262	ENSG00000006194.6	0.279812933	10	0.191847038	NoSplines	-0.008751092
samp263	ENSG00000006194.6	-0.071847559	10	-0.927321357	NoSplines	-0.010488858
samp264	ENSG00000006194.6	-0.33041007	10	-0.279876049	NoSplines	0.004953564
samp265	ENSG00000006194.6	0.038309824	10	0.399291407	NoSplines	-0.011881999
samp266	ENSG00000006194.6	0.072176507	10	-0.214409992	NoSplines	0.010806448
samp267	ENSG00000006194.6	0.253132525	10	0.264447299	NoSplines	-0.009802656
samp268	ENSG00000006194.6	-0.206782275	10	1.414099581	NoSplines	0.004578989
samp269	ENSG00000006194.6	0.235231029	10	0.417854711	NoSplines	-0.006843801
samp270	ENSG00000006194.6	-1.166177841	10	0.76299796	NoSplines	-0.008691256
samp271	ENSG00000006194.6	-0.515686459	10	-0.117598691	NoSplines	-0.010137709
samp272	ENSG00000006194.6	-0.857845396	10	0.150355629	NoSplines	-0.016183753
samp273	ENSG00000006194.6	0.325287443	10	0.086824067	NoSplines	-0.01330186
samp274	ENSG00000006194.6	-0.196605323	10	0.043008464	NoSplines	-0.022167065
samp275	ENSG00000006194.6	-0.739016711	10	-0.261999869	NoSplines	-0.015994477
samp276	ENSG00000006194.6	-1.421652006	10	-0.272278131	NoSplines	-0.014835725
samp277	ENSG00000006194.6	-0.48610623	10	-0.256545275	NoSplines	-0.003270257
samp278	ENSG00000006194.6	-0.476913841	10	0.069815175	NoSplines	-0.009944023
samp279	ENSG00000006194.6	-0.153682926	10	-0.923215278	NoSplines	-0.020902401
samp280	ENSG00000006194.6	-0.993644576	10	-0.457765142	NoSplines	-0.019974236
samp281	ENSG00000006194.6	-0.850681646	10	-0.330561677	NoSplines	-0.012679541
samp282	ENSG00000006194.6	-0.183925927	10	0.056569227	NoSplines	-0.015456061
samp283	ENSG00000006194.6	0.225495718	10	0.893248466	NoSplines	-0.014543377
samp284	ENSG00000006194.6	-0.478750373	10	0.955949532	NoSplines	-0.017306548
samp285	ENSG00000006194.6	-0.307602474	10	0.766870545	NoSplines	-0.020070147
samp286	ENSG00000006194.6	0.213476211	10	1.192995302	NoSplines	-0.016789911
samp287	ENSG00000006194.6	-0.779845336	10	-0.667277082	NoSplines	-0.021284314
samp288	ENSG00000006194.6	-0.095620482	10	-0.082000263	NoSplines	-0.020030686
samp289	ENSG00000006194.6	-0.898030513	10	0.897841951	NoSplines	-0.018325216
samp290	ENSG00000006194.6	-0.540842258	10	1.281897351	NoSplines	-0.021621276
samp291	ENSG00000006194.6	-0.858869997	10	0.058272772	NoSplines	-0.009618256
samp292	ENSG00000006194.6	0.058826801	10	-0.628471943	NoSplines	-0.017535589
samp293	ENSG00000006194.6	-0.469577408	10	0.000901965	NoSplines	-0.016216561
samp294	ENSG00000006194.6	0.684262796	10	1.491283412	NoSplines	-0.030580798
samp295	ENSG00000006194.6	0.218739865	10	-0.15274738	NoSplines	-0.009955463
samp296	ENSG00000006194.6	0.897084842	10	-0.202422073	NoSplines	-0.009239778
samp297	ENSG00000006194.6	0.155043288	10	-0.156636435	NoSplines	-0.016026285
samp298	ENSG00000006194.6	0.159631991	10	-1.550652915	NoSplines	-0.012294815
samp299	ENSG00000006194.6	-0.001489863	10	0.605146261	NoSplines	-0.006007937
samp300	ENSG00000006194.6	-0.677200809	10	-0.687072283	NoSplines	-0.015100007
samp301	ENSG00000006194.6	0.23597877	10	0.117576657	NoSplines	-0.020583309
samp302	ENSG00000006194.6	0.483399627	10	0.50871317	NoSplines	-0.011334155
samp303	ENSG00000006194.6	-1.439774587	10	0.133518918	NoSplines	-0.001392481
samp304	ENSG00000006194.6	-0.015126329	10	0.938210594	NoSplines	-0.027065222
